date,close_usd
2015-12-01,362.532375804
2015-12-02,359.22240415
2015-12-03,361.210068089
2015-12-04,363.241631794
2015-12-05,389.362958796
2015-12-06,393.319129749
2015-12-07,395.346588252
2015-12-08,413.798660432
2015-12-09,417.632671245
2015-12-10,415.729924313
2015-12-11,453.861480129
2015-12-12,435.855722385
2015-12-13,434.403466394
2015-12-14,442.991689655
2015-12-15,464.617871712
2015-12-16,454.142492402
2015-12-17,456.240134611
2015-12-18,463.175769725
2015-12-19,461.399907949
2015-12-20,442.153990064
2015-12-21,437.640129456
2015-12-22,435.268379018
2015-12-23,442.66572706
2015-12-24,455.878713033
2015-12-25,455.718825833
2015-12-26,418.22153156
2015-12-27,422.705894506
2015-12-28,421.052879603
2015-12-29,431.340021333
2015-12-30,426.04364699
2015-12-31,429.677153419
2016-01-01,434.678006429
2016-01-02,434.439877265
2016-01-03,430.136180012
2016-01-04,433.44897107
2016-01-05,432.66950263
2016-01-06,430.677869667
2016-01-07,459.208940094
2016-01-08,454.134423729
2016-01-09,449.845216248
2016-01-10,448.580216248
2016-01-11,449.03305903
2016-01-12,441.768157218
2016-01-13,432.310645237
2016-01-14,429.823224722
2016-01-15,367.823199883
2016-01-16,388.071204559
2016-01-17,382.482086499
2016-01-18,384.865166569
2016-01-19,378.161725015
2016-01-20,420.622924168
2016-01-21,409.298459673
2016-01-22,381.04645938
2016-01-23,386.370602572
2016-01-24,403.446926651
2016-01-25,391.986097312
2016-01-26,391.142935126
2016-01-27,394.627530374
2016-01-28,378.900995617
2016-01-29,378.999994823
2016-01-30,377.262779077
2016-01-31,366.34168761
2016-02-01,371.223435091
2016-02-02,372.92763121
2016-02-03,368.098206604
2016-02-04,389.723081239
2016-02-05,384.398413983
2016-02-06,374.631555523
2016-02-07,375.153917592
2016-02-08,370.814350327
2016-02-09,373.511612861
2016-02-10,379.082611631
2016-02-11,377.639165108
2016-02-12,382.294456458
2016-02-13,389.598432472
2016-02-14,406.150669492
2016-02-15,399.267618647
2016-02-16,407.035309468
2016-02-17,415.324113384
2016-02-18,421.289662982
2016-02-19,419.626528541
2016-02-20,440.195760082
2016-02-21,438.718612681
2016-02-22,437.535295094
2016-02-23,420.03259261
2016-02-24,423.995112507
2016-02-25,424.090870251
2016-02-26,431.762241964
2016-02-27,432.947845996
2016-02-28,433.102262712
2016-02-29,437.775872589
2016-03-01,432.807867154
2016-03-02,423.079789392
2016-03-03,419.268821333
2016-03-04,407.990154296
2016-03-05,397.314453945
2016-03-06,403.705187463
2016-03-07,413.22936616
2016-03-08,411.425953244
2016-03-09,412.540703507
2016-03-10,416.340928697
2016-03-11,419.511934249
2016-03-12,410.264163296
2016-03-13,411.805882466
2016-03-14,415.026957276
2016-03-15,415.266400292
2016-03-16,417.024118469
2016-03-17,418.605363822
2016-03-18,408.901587405
2016-03-19,409.124429866
2016-03-20,412.056953828
2016-03-21,411.60177405
2016-03-22,416.581653828
2016-03-23,417.378299532
2016-03-24,413.560239918
2016-03-25,416.373243834
2016-03-26,416.823096669
2016-03-27,425.454959848
2016-03-28,422.917446815
2016-03-29,415.863828755
2016-03-30,412.777697779
2016-03-31,415.956811222
2016-04-01,417.200660257
2016-04-02,419.763056692
2016-04-03,420.073578901
2016-04-04,419.540727878
2016-04-05,422.501364407
2016-04-06,421.907191233
2016-04-07,421.467220047
2016-04-08,418.643460549
2016-04-09,418.758635359
2016-04-10,421.954488545
2016-04-11,423.273044009
2016-04-12,427.427664582
2016-04-13,424.872518118
2016-04-14,425.856594974
2016-04-15,430.724418761
2016-04-16,432.216313033
2016-04-17,429.339968732
2016-04-18,429.656933665
2016-04-19,437.568726184
2016-04-20,442.661653302
2016-04-21,452.164702805
2016-04-22,448.134421333
2016-04-23,453.914722969
2016-04-24,463.38287142
2016-04-25,465.316006663
2016-04-26,469.608764524
2016-04-27,445.741113092
2016-04-28,451.060061777
2016-04-29,457.009965225
2016-04-30,449.900484512
2016-05-01,455.010731151
2016-05-02,444.933061192
2016-05-03,451.62885038
2016-05-04,448.367967563
2016-05-05,449.336072472
2016-05-06,461.693862361
2016-05-07,461.36184249
2016-05-08,461.378872297
2016-05-09,463.462231677
2016-05-10,451.079668323
2016-05-11,453.89630526
2016-05-12,455.607255932
2016-05-13,457.241902688
2016-05-14,458.119524839
2016-05-15,460.857720631
2016-05-16,455.224077323
2016-05-17,453.545777031
2016-05-18,454.486184103
2016-05-19,437.724187142
2016-05-20,442.39679924
2016-05-21,444.078207189
2016-05-22,440.558668849
2016-05-23,444.205057276
2016-05-24,445.674454939
2016-05-25,450.549527177
2016-05-26,454.433722385
2016-05-27,471.8201173
2016-05-28,530.910597896
2016-05-29,527.549712449
2016-05-30,533.493149036
2016-05-31,530.943692811
2016-06-01,537.613678843
2016-06-02,538.771243191
2016-06-03,570.175988252
2016-06-04,574.266201636
2016-06-05,575.137638048
2016-06-06,585.857149036
2016-06-07,578.469240678
2016-06-08,583.09758533
2016-06-09,577.101699708
2016-06-10,579.814993571
2016-06-11,605.449556984
2016-06-12,670.392374342
2016-06-13,704.321778141
2016-06-14,684.948319404
2016-06-15,695.00146844
2016-06-16,767.420031268
2016-06-17,750.014633928
2016-06-18,758.288780129
2016-06-19,766.767132671
2016-06-20,722.497452367
2016-06-21,669.604204676
2016-06-22,594.832974635
2016-06-23,627.67785564
2016-06-24,664.126985681
2016-06-25,668.872684103
2016-06-26,630.434242139
2016-06-27,652.244807715
2016-06-28,647.218768381
2016-06-29,638.586345646
2016-06-30,674.284814728
2016-07-01,677.512385739
2016-07-02,702.739316774
2016-07-03,662.550085915
2016-07-04,679.842453361
2016-07-05,668.165981297
2016-07-06,677.651333139
2016-07-07,640.053236119
2016-07-08,665.051708358
2016-07-09,651.941914027
2016-07-10,649.95934097
2016-07-11,650.272594681
2016-07-12,670.023127995
2016-07-13,658.333613384
2016-07-14,660.905960199
2016-07-15,666.758671128
2016-07-16,665.275622151
2016-07-17,681.089601987
2016-07-18,675.118579193
2016-07-19,674.660360316
2016-07-20,667.305364874
2016-07-21,666.851739334
2016-07-22,650.562911631
2016-07-23,657.377942957
2016-07-24,661.393979836
2016-07-25,655.119577849
2016-07-26,654.626339158
2016-07-27,656.275146873
2016-07-28,656.196453361
2016-07-29,657.557567504
2016-07-30,655.361730158
2016-07-31,624.804487142
2016-08-01,606.509247925
2016-08-02,526.981148334
2016-08-03,570.347040912
2016-08-04,583.542158036
2016-08-05,581.279805669
2016-08-06,590.795402981
2016-08-07,594.732324021
2016-08-08,591.629283869
2016-08-09,587.932138223
2016-08-10,589.968758328
2016-08-11,589.585884687
2016-08-12,587.191649562
2016-08-13,585.363581648
2016-08-14,571.387062537
2016-08-15,566.564441321
2016-08-16,578.414924138
2016-08-17,573.663744418
2016-08-18,573.263191993
2016-08-19,573.958457919
2016-08-20,581.797070134
2016-08-21,580.792192577
2016-08-22,584.971897721
2016-08-23,582.627747399
2016-08-24,578.701831677
2016-08-25,576.033436587
2016-08-26,578.874653419
2016-08-27,570.200993746
2016-08-28,575.105232554
2016-08-29,573.429267563
2016-08-30,575.695698422
2016-08-31,572.272758328
2016-09-01,572.221702046
2016-09-02,576.846767387
2016-09-03,600.37440678
2016-09-04,610.538913326
2016-09-05,607.526964173
2016-09-06,612.99545827
2016-09-07,615.659819112
2016-09-08,630.550172005
2016-09-09,622.977884044
2016-09-10,624.752640444
2016-09-11,608.246675921
2016-09-12,607.707372706
2016-09-13,608.694296318
2016-09-14,609.413087668
2016-09-15,607.070262595
2016-09-16,607.806438048
2016-09-17,607.381449679
2016-09-18,611.533460316
2016-09-19,608.871306312
2016-09-20,608.371748627
2016-09-21,596.945756634
2016-09-22,595.56471654
2016-09-23,602.378784921
2016-09-24,602.687359731
2016-09-25,600.61005488
2016-09-26,606.778810637
2016-09-27,605.151613735
2016-09-28,604.686494389
2016-09-29,605.202561952
2016-09-30,608.865840736
2016-10-01,615.408478843
2016-10-02,611.748578317
2016-10-03,612.590347399
2016-10-04,610.007881356
2016-10-05,612.147780947
2016-10-06,611.76086277
2016-10-07,617.905705143
2016-10-08,619.301001753
2016-10-09,617.101041321
2016-10-10,618.0852
2016-10-11,642.981387259
2016-10-12,636.597932203
2016-10-13,635.444095324
2016-10-14,639.586090298
2016-10-15,637.283759322
2016-10-16,642.913042548
2016-10-17,639.13753647
2016-10-18,635.576508591
2016-10-19,629.640708036
2016-10-20,628.59890111
2016-10-21,630.90620339
2016-10-22,654.508630976
2016-10-23,651.96195675
2016-10-24,650.027167154
2016-10-25,655.792505085
2016-10-26,675.109869316
2016-10-27,686.52332706
2016-10-28,690.390654939
2016-10-29,715.445469316
2016-10-30,699.333410988
2016-10-31,698.897727995
2016-11-01,730.578480012
2016-11-02,740.367055523
2016-11-03,689.939206955
2016-11-04,705.432016657
2016-11-05,706.81932557
2016-11-06,715.896879778
2016-11-07,706.181216774
2016-11-08,711.835846581
2016-11-09,721.501509936
2016-11-10,713.407615605
2016-11-11,715.703310637
2016-11-12,703.84755114
2016-11-13,703.626435301
2016-11-14,705.643584161
2016-11-15,712.347152835
2016-11-16,742.050117592
2016-11-17,735.318080538
2016-11-18,749.578727294
2016-11-19,751.213819404
2016-11-20,730.350813618
2016-11-21,736.506983928
2016-11-22,747.997677966
2016-11-23,741.240317943
2016-11-24,737.354975979
2016-11-25,739.685200175
2016-11-26,734.652925891
2016-11-27,727.741115839
2016-11-28,730.082483752
2016-11-29,731.64643571
2016-11-30,742.204451315
2016-12-01,753.674910111
2016-12-02,772.302382729
2016-12-03,766.110468147
2016-12-04,766.3801391
2016-12-05,752.670726242
2016-12-06,759.117325774
2016-12-07,764.987650088
2016-12-08,767.659224635
2016-12-09,771.902321099
2016-12-10,775.474561309
2016-12-11,770.496150497
2016-12-12,778.506599065
2016-12-13,778.930694565
2016-12-14,776.963961485
2016-12-15,776.176781999
2016-12-16,782.230215897
2016-12-17,789.602932203
2016-12-18,790.632966526
2016-12-19,790.279031677
2016-12-20,799.777520748
2016-12-21,828.483679252
2016-12-22,858.501433957
2016-12-23,915.56243834
2016-12-24,891.155272063
2016-12-25,896.00327931
2016-12-26,903.201246639
2016-12-27,925.950810462
2016-12-28,979.960973992
2016-12-29,973.462559439
2016-12-30,961.182658153
2016-12-31,968.970597019
2017-01-01,997.257357978
2017-01-02,1017.07788609
2017-01-03,1032.60905319
2017-01-04,1134.49644535
2017-01-05,1000.49812893
2017-01-06,892.46395564
2017-01-07,903.453283635
2017-01-08,912.484997078
2017-01-09,903.508666803
2017-01-10,906.498947399
2017-01-11,788.314655991
2017-01-12,807.109833548
2017-01-13,826.746927411
2017-01-14,820.045157276
2017-01-15,824.547065167
2017-01-16,830.838035067
2017-01-17,906.026828112
2017-01-18,881.259815371
2017-01-19,902.263869959
2017-01-20,895.174516189
2017-01-21,924.468259497
2017-01-22,922.467077382
2017-01-23,919.115744126
2017-01-24,887.743193805
2017-01-25,895.690033255
2017-01-26,916.667468556
2017-01-27,920.454463472
2017-01-28,922.774948568
2017-01-29,915.632023144
2017-01-30,920.313260783
2017-01-31,968.499105669
2017-02-01,987.532590415
2017-02-02,1007.70436598
2017-02-03,1015.30203945
2017-02-04,1033.785973
2017-02-05,1014.56787575
2017-02-06,1023.31748118
2017-02-07,1053.62445903
2017-02-08,1052.36764535
2017-02-09,982.751939451
2017-02-10,996.650153127
2017-02-11,1011.37532221
2017-02-12,1006.29646487
2017-02-13,999.95318498
2017-02-14,1012.21346353
2017-02-15,1013.9038405
2017-02-16,1036.80686476
2017-02-17,1058.66992034
2017-02-18,1060.66880488
2017-02-19,1058.78640035
2017-02-20,1088.68842922
2017-02-21,1128.85529316
2017-02-22,1129.70179065
2017-02-23,1188.86178551
2017-02-24,1185.48889158
2017-02-25,1151.60473688
2017-02-26,1181.71086587
2017-02-27,1194.15245015
2017-02-28,1188.39994074
2017-03-01,1228.45965061
2017-03-02,1262.93146739
2017-03-03,1289.36319112
2017-03-04,1268.94066441
2017-03-05,1276.27368293
2017-03-06,1282.25465663
2017-03-07,1234.47646207
2017-03-08,1152.13938925
2017-03-09,1193.45552659
2017-03-10,1098.53014904
2017-03-11,1176.82292139
2017-03-12,1231.74835663
2017-03-13,1239.39629632
2017-03-14,1246.53656487
2017-03-15,1258.65138147
2017-03-16,1178.02075038
2017-03-17,1072.08253816
2017-03-18,962.569056166
2017-03-19,1020.22025354
2017-03-20,1037.75634588
2017-03-21,1111.81826359
2017-03-22,1037.30257013
2017-03-23,1028.17285628
2017-03-24,935.063496201
2017-03-25,968.543329281
2017-03-26,962.958054588
2017-03-27,1042.91919778
2017-03-28,1045.16293162
2017-03-29,1039.68861578
2017-03-30,1037.98766143
2017-03-31,1081.74353109
2017-04-01,1089.52477183
2017-04-02,1105.56295576
2017-04-03,1144.66477101
2017-04-04,1141.9219187
2017-04-05,1135.81164378
2017-04-06,1194.59645938
2017-04-07,1191.73145108
2017-04-08,1184.41772034
2017-04-09,1213.6341398
2017-04-10,1211.64987621
2017-04-11,1229.7849329
2017-04-12,1216.11436786
2017-04-13,1172.55833968
2017-04-14,1174.33323355
2017-04-15,1175.56218901
2017-04-16,1173.69137989
2017-04-17,1191.90120146
2017-04-18,1202.13145804
2017-04-19,1209.56090888
2017-04-20,1235.80307452
2017-04-21,1247.33607025
2017-04-22,1243.55039258
2017-04-23,1250.00148323
2017-04-24,1257.23944226
2017-04-25,1279.86471742
2017-04-26,1296.48545745
2017-04-27,1345.88995567
2017-04-28,1347.98515552
2017-04-29,1357.71525342
2017-04-30,1381.9563723
2017-05-01,1436.94148802
2017-05-02,1463.81906847
2017-05-03,1519.40894448
2017-05-04,1539.83005155
2017-05-05,1529.85044302
2017-05-06,1573.28550961
2017-05-07,1526.26777171
2017-05-08,1685.08649632
2017-05-09,1719.22801356
2017-05-10,1782.499
2017-05-11,1835.48754822
2017-05-12,1704.66164109
2017-05-13,1779.84025669
2017-05-14,1794.59355056
2017-05-15,1736.88284611
2017-05-16,1757.02694857
2017-05-17,1808.7460647
2017-05-18,1894.24726455
2017-05-19,1967.54554769
2017-05-20,2048.117678
2017-05-21,2045.22249316
2017-05-22,2078.94350003
2017-05-23,2257.28836382
2017-05-24,2415.00722665
2017-05-25,2319.60137867
2017-05-26,2279.41858364
2017-05-27,2044.30049982
2017-05-28,2225.70086663
2017-05-29,2284.71579749
2017-05-30,2167.26447791
2017-05-31,2299.43261026
2017-06-01,2399.88763194
2017-06-02,2479.42389433
2017-06-03,2549.55195152
2017-06-04,2524.99383355
2017-06-05,2685.31891672
2017-06-06,2871.34167735
2017-06-07,2706.76000885
2017-06-08,2802.56354681
2017-06-09,2804.87226692
2017-06-10,2916.32785979
2017-06-11,2974.21455921
2017-06-12,2665.43326996
2017-06-13,2707.13782402
2017-06-14,2443.82445137
2017-06-15,2409.88676417
2017-06-16,2476.35909538
2017-06-17,2652.75536335
2017-06-18,2508.21420742
2017-06-19,2589.64221338
2017-06-20,2733.22655628
2017-06-21,2639.2613142
2017-06-22,2686.64751432
2017-06-23,2685.87047101
2017-06-24,2562.18914874
2017-06-25,2497.72894138
2017-06-26,2426.3650512
2017-06-27,2530.345536
2017-06-28,2562.7922642
2017-06-29,2540.44303162
2017-06-30,2452.71206429
2017-07-01,2412.36621315
2017-07-02,2518.87218738
2017-07-03,2551.92743174
2017-07-04,2599.74474991
2017-07-05,2608.10489117
2017-07-06,2603.1954737
2017-07-07,2495.78092221
2017-07-08,2553.49415812
2017-07-09,2506.17321356
2017-07-10,2319.36689737
2017-07-11,2319.16744062
2017-07-12,2374.88626645
2017-07-13,2343.73834825
2017-07-14,2214.82523729
2017-07-15,1989.63319024
2017-07-16,1910.74954161
2017-07-17,2215.74629614
2017-07-18,2303.76114588
2017-07-19,2257.06523589
2017-07-20,2823.89792636
2017-07-21,2666.13971829
2017-07-22,2829.75405497
2017-07-23,2753.24386493
2017-07-24,2755.15952423
2017-07-25,2558.69299895
2017-07-26,2522.32464629
2017-07-27,2665.14754649
2017-07-28,2793.83348486
2017-07-29,2706.45076546
2017-07-30,2749.3845277
2017-07-31,2862.61129088
2017-08-01,2727.389182
2017-08-02,2690.14567198
2017-08-03,2789.74631245
2017-08-04,2860.27284325
2017-08-05,3237.4233633
2017-08-06,3230.11670894
2017-08-07,3392.56241864
2017-08-08,3425.6766166
2017-08-09,3347.21543162
2017-08-10,3437.03215546
2017-08-11,3660.52053729
2017-08-12,3871.0824062
2017-08-13,4063.80105272
2017-08-14,4304.60393121
2017-08-15,4160.03054588
2017-08-16,4364.67857463
2017-08-17,4308.51686143
2017-08-18,4108.50716219
2017-08-19,4160.33245687
2017-08-20,4085.81039433
2017-08-21,3992.62603524
2017-08-22,4074.33046125
2017-08-23,4146.91534524
2017-08-24,4325.816428
2017-08-25,4353.13177256
2017-08-26,4341.97871677
2017-08-27,4344.90344477
2017-08-28,4379.76392069
2017-08-29,4600.45683098
2017-08-30,4586.6327367
2017-08-31,4740.35621771
2017-09-01,4918.16624489
2017-09-02,4595.02001783
2017-09-03,4625.29631444
2017-09-04,4374.75349649
2017-09-05,4454.0525377
2017-09-06,4607.51652981
2017-09-07,4635.1118758
2017-09-08,4345.45765634
2017-09-09,4335.59344974
2017-09-10,4261.84352104
2017-09-11,4212.54757335
2017-09-12,4164.31943425
2017-09-13,3887.11858679
2017-09-14,3247.46873904
2017-09-15,3699.22294389
2017-09-16,3711.23435067
2017-09-17,3711.85620397
2017-09-18,4080.42844302
2017-09-19,3925.73619024
2017-09-20,3895.77707861
2017-09-21,3617.24346581
2017-09-22,3619.21371829
2017-09-23,3775.6005941
2017-09-24,3676.89694418
2017-09-25,3918.7380713
2017-09-26,3890.09093688
2017-09-27,4207.78748539
2017-09-28,4187.76979632
2017-09-29,4155.01011981
2017-09-30,4334.54461251
2017-10-01,4382.08689801
2017-10-02,4386.87571508
2017-10-03,4306.56464202
2017-10-04,4216.68482145
2017-10-05,4319.42091584
2017-10-06,4365.9157104
2017-10-07,4438.85593308
2017-10-08,4600.73979661
2017-10-09,4777.53465693
2017-10-10,4741.07791496
2017-10-11,4814.96711806
2017-10-12,5393.66898276
2017-10-13,5614.07751461
2017-10-14,5785.73831502
2017-10-15,5689.86505961
2017-10-16,5756.14881181
2017-10-17,5590.41632437
2017-10-18,5583.87042577
2017-10-19,5708.31299094
2017-10-20,6000.88313033
2017-10-21,6030.20789275
2017-10-22,5996.59813881
2017-10-23,5888.25001666
2017-10-24,5517.7753533
2017-10-25,5736.01780158
2017-10-26,5900.31772911
2017-10-27,5771.94504617
2017-10-28,5762.38857686
2017-10-29,6174.72884483
2017-10-30,6119.25638399
2017-10-31,6428.51463705
2017-11-01,6726.4118346
2017-11-02,7043.77793892
2017-11-03,7198.63211075
2017-11-04,7420.49807861
2017-11-05,7371.13902981
2017-11-06,6985.26384395
2017-11-07,7118.20254383
2017-11-08,7451.21278667
2017-11-09,7117.73804968
2017-11-10,6620.56733635
2017-11-11,6346.72144915
2017-11-12,5829.09782759
2017-11-13,6519.44517212
2017-11-14,6592.37439714
2017-11-15,7257.37321216
2017-11-16,7833.70443337
2017-11-17,7729.03327002
2017-11-18,7796.15424109
2017-11-19,8018.32068849
2017-11-20,8269.87425745
2017-11-21,8091.99808358
2017-11-22,8249.59733022
2017-11-23,8071.66982145
2017-11-24,8232.42233314
2017-11-25,8760.16544214
2017-11-26,9319.90331473
2017-11-27,9730.72857949
2017-11-28,9932.19418001
2017-11-29,9800.02755172
2017-11-30,9996.71497195
2017-12-01,10808.9583326
2017-12-02,10934.8599857
2017-12-03,11213.9426555
2017-12-04,11562.1285669
2017-12-05,11736.7540672
2017-12-06,13992.1323372
2017-12-07,17032.2933764
2017-12-08,16298.4873387
2017-12-09,15050.0219541
2017-12-10,15474.9995432
2017-12-11,16873.4977849
2017-12-12,17433.9307382
2017-12-13,16515.1525722
2017-12-14,16602.8928033
2017-12-15,17702.0021721
2017-12-16,19640.5138834
2017-12-17,19250.4676508
2017-12-18,18982.0250243
2017-12-19,17653.3260894
2017-12-20,16453.6272604
2017-12-21,15633.8336505
2017-12-22,14305.7183437
2017-12-23,14910.8581049
2017-12-24,14026.3468662
2017-12-25,14080.9422601
2017-12-26,15727.1454793
2017-12-27,15389.0005739
2017-12-28,14289.4522095
2017-12-29,14571.7460821
2017-12-30,12948.7158828
2017-12-31,13921.4806414
2018-01-01,13464.6536116
2018-01-02,14754.3222049
2018-01-03,15010.2861596
2018-01-04,15070.3007987
2018-01-05,16997.2274079
2018-01-06,17103.5892797
2018-01-07,16231.6949994
2018-01-08,14937.4150894
2018-01-09,14378.5862174
2018-01-10,14669.0882656
2018-01-11,13186.7549427
2018-01-12,13789.4436639
2018-01-13,14231.2250646
2018-01-14,13681.0654611
2018-01-15,13591.6961967
2018-01-16,11431.0401052
2018-01-17,11159.6085906
2018-01-18,11246.0397303
2018-01-19,11440.2555617
2018-01-20,12768.4045856
2018-01-21,11422.3942589
2018-01-22,10737.3505774
2018-01-23,10849.3918793
2018-01-24,11225.8961748
2018-01-25,11130.4649474
2018-01-26,11035.5546099
2018-01-27,11320.9701853
2018-01-28,11615.9587113
2018-01-29,11132.5543139
2018-01-30,9959.54671537
2018-01-31,10050.0957972
2018-02-01,9039.8650751
2018-02-02,8786.07737989
2018-02-03,9132.10032233
2018-02-04,8250.52689597
2018-02-05,6849.54255932
2018-02-06,7738.64395967
2018-02-07,7624.59538954
2018-02-08,8218.58085184
2018-02-09,8660.45346786
2018-02-10,8530.29280479
2018-02-11,8096.7284813
2018-02-12,8907.67017914
2018-02-13,8523.96693191
2018-02-14,9467.30103273
2018-02-15,10106.7330836
2018-02-16,10189.3164833
2018-02-17,11085.5984144
2018-02-18,10452.0919772
2018-02-19,11139.3557306
2018-02-20,11245.9323179
2018-02-21,10458.8650888
2018-02-22,9878.15894272
2018-02-23,10159.0656125
2018-02-24,9686.60177995
2018-02-25,9603.2274775
2018-02-26,10312.365713
2018-02-27,10654.1072949
2018-02-28,10307.0249664
2018-03-01,10923.6308618
2018-03-02,11014.0584673
2018-03-03,11425.6805655
2018-03-04,11462.5831975
2018-03-05,11540.6623206
2018-03-06,10677.0352309
2018-03-07,9903.08504909
2018-03-08,9330.47545295
2018-03-09,9278.1391844
2018-03-10,8786.56042314
2018-03-11,9513.53539977
2018-03-12,9147.8901806
2018-03-13,9160.54293279
2018-03-14,8222.12723904
2018-03-15,8268.58912244
2018-03-16,8376.90449825
2018-03-17,7881.66192051
2018-03-18,8189.01671917
2018-03-19,8537.01562332
2018-03-20,8895.54717914
2018-03-21,8879.59425658
2018-03-22,8710.66493513
2018-03-23,8771.7463235
2018-03-24,8610.98851636
2018-03-25,8440.61092256
2018-03-26,8171.18435447
2018-03-27,7837.2653194
2018-03-28,7933.64272969
2018-03-29,7108.57081327
2018-03-30,6832.14906634
2018-03-31,6922.2812969
2018-04-01,6804.52487931
2018-04-02,7033.25960959
2018-04-03,7420.80051549
2018-04-04,6780.5436014
2018-04-05,6798.4226166
2018-04-06,6610.4923498
2018-04-07,6886.46947195
2018-04-08,7009.99610432
2018-04-09,6736.89282379
2018-04-10,6816.71861543
2018-04-11,6944.7858571
2018-04-12,7904.33027528
2018-04-13,7919.06469462
2018-04-14,8006.41794331
2018-04-15,8342.2711014
2018-04-16,8046.98213355
2018-04-17,7887.73795792
2018-04-18,8162.83486178
2018-04-19,8272.9673159
2018-04-20,8839.50113209
2018-04-21,8863.54082905
2018-04-22,8800.95908708
2018-04-23,8930.78463355
2018-04-24,9652.21378872
2018-04-25,8855.50893659
2018-04-26,9264.72742694
2018-04-27,8981.33079018
2018-04-28,9341.82468469
2018-04-29,9396.99762975
2018-04-30,9228.72648364
2018-05-01,9072.16875745
2018-05-02,9204.12764056
2018-05-03,9750.70014641
2018-05-04,9696.64290999
2018-05-05,9795.92577206
2018-05-06,9595.0868194
2018-05-07,9339.51084717
2018-05-08,9212.36963472
2018-05-09,9293.04227352
2018-05-10,9037.53050906
2018-05-11,8419.75858738
2018-05-12,8485.7752668
2018-05-13,8695.8330938
2018-05-14,8671.07417475
2018-05-15,8488.46342139
2018-05-16,8327.75620134
2018-05-17,8050.51623933
2018-05-18,8233.08645529
2018-05-19,8229.48293571
2018-05-20,8511.44883022
2018-05-21,8398.62312653
2018-05-22,8007.52653214
2018-05-23,7520.86767914
2018-05-24,7575.62448597
2018-05-25,7425.37567446
2018-05-26,7326.30318644
2018-05-27,7338.19304442
2018-05-28,7110.82388165
2018-05-29,7453.63372501
2018-05-30,7374.66904909
2018-05-31,7478.74186704
2018-06-01,7519.83573729
2018-06-02,7637.44825307
2018-06-03,7702.15793308
2018-06-04,7486.65319959
2018-06-05,7611.14985272
2018-06-06,7650.77580713
2018-06-07,7665.94789626
2018-06-08,7622.60233022
2018-06-09,7556.17169784
2018-06-10,6744.73580099
2018-06-11,6849.45268732
2018-06-12,6526.69968001
2018-06-13,6306.51316803
2018-06-14,6629.7701242
2018-06-15,6399.67404646
2018-06-16,6495.31530918
2018-06-17,6450.69397282
2018-06-18,6703.81258971
2018-06-19,6732.50880918
2018-06-20,6753.20682583
2018-06-21,6720.37323437
2018-06-22,6059.57585915
2018-06-23,6174.22577937
2018-06-24,6146.48719492
2018-06-25,6243.53544097
2018-06-26,6096.12876622
2018-06-27,6139.18968323
2018-06-28,5858.6357782
2018-06-29,6220.91371508
2018-06-30,6375.54123144
2018-07-01,6361.40253887
2018-07-02,6608.36715722
2018-07-03,6498.30785915
2018-07-04,6579.33337639
2018-07-05,6535.29840269
2018-07-06,6598.45909585
2018-07-07,6737.85608036
2018-07-08,6704.91998013
2018-07-09,6664.02409351
2018-07-10,6309.08400409
2018-07-11,6377.9765114
2018-07-12,6159.46667621
2018-07-13,6208.98557189
2018-07-14,6255.11247867
2018-07-15,6347.60427382
2018-07-16,6710.80743746
2018-07-17,7320.59482788
2018-07-18,7376.03833928
2018-07-19,7467.03429807
2018-07-20,7327.25668293
2018-07-21,7410.5656204
2018-07-22,7399.48374693
2018-07-23,7716.15862741
2018-07-24,8397.61652162
2018-07-25,8202.72039538
2018-07-26,7913.9307782
2018-07-27,8173.77461134
2018-07-28,8190.36005669
2018-07-29,8229.60583869
2018-07-30,8171.83951929
2018-07-31,7725.13303594
2018-08-01,7596.69801198
2018-08-02,7542.69466189
2018-08-03,7411.34425015
2018-08-04,7002.20865283
2018-08-05,7031.58775102
2018-08-06,6929.99089421
2018-08-07,6722.57843279
2018-08-08,6267.38867358
2018-08-09,6558.09690795
2018-08-10,6135.75185856
2018-08-11,6313.74931181
2018-08-12,6314.69165576
2018-08-13,6265.84804383
2018-08-14,6184.82908562
2018-08-15,6270.21479866
2018-08-16,6290.75045529
2018-08-17,6563.07828872
2018-08-18,6399.28744681
2018-08-19,6490.71612712
2018-08-20,6272.95272881
2018-08-21,6473.07603945
2018-08-22,6365.00983168
2018-08-23,6516.40902542
2018-08-24,6697.73187873
2018-08-25,6745.43893922
2018-08-26,6689.86933314
2018-08-27,6839.15895237
2018-08-28,7092.9738083
2018-08-29,7033.42806809
2018-08-30,6966.96374372
2018-08-31,7025.14078025
2018-09-01,7192.35254734
2018-09-02,7286.66779106
2018-09-03,7257.47021391
2018-09-04,7358.81147896
2018-09-05,6790.89732846
2018-09-06,6488.07593688
2018-09-07,6408.65362244
2018-09-08,6187.79050234
2018-09-09,6249.24631034
2018-09-10,6295.38860257
2018-09-11,6278.42463968
2018-09-12,6327.53636324
2018-09-13,6490.91231648
2018-09-14,6494.69547896
2018-09-15,6524.16566745
2018-09-16,6497.40470134
2018-09-17,6258.59487493
2018-09-18,6340.34779018
2018-09-19,6383.9518758
2018-09-20,6498.60711105
2018-09-21,6741.14289889
2018-09-22,6705.47605114
2018-09-23,6703.1368495
2018-09-24,6576.54500321
2018-09-25,6416.44402162
2018-09-26,6463.25040357
